Date,Province_State,Population,People_at_least_one_dose,People_fully_vaccinated
2020-12-25,South Dakota,884659,0,0
2020-12-25,Tennessee,6829174,0,0
2020-12-25,Texas,28995881,0,0
2020-12-25,Utah,3205958,0,0
2020-12-25,Vermont,623989,0,0
2020-12-25,Veterans Health Administration,NA,0,0
2020-12-25,Virgin Islands,107268,0,0
2020-12-25,Virginia,8535519,0,0
2020-12-25,Washington,7614893,0,0
2020-12-25,West Virginia,1792147,0,0
2020-12-25,Wisconsin,5822434,0,0
2020-12-25,Wyoming,578759,0,0
2020-12-26,NA,NA,0,0
2020-12-26,Alabama,4903185,0,0
2020-12-26,Alaska,731545,0,0
2020-12-26,American Samoa,55641,0,0
2020-12-26,Arizona,7278717,0,0
2020-12-26,Arkansas,3017804,0,0
2020-12-26,California,39512223,0,0
2020-12-26,Colorado,5758736,0,0
2020-12-26,Connecticut,3565287,0,0
2020-12-26,Delaware,973764,0,0
2020-12-26,Department of Defense,NA,0,0
2020-12-26,District of Columbia,705749,0,0
2020-12-26,Federal Bureau of Prisons,NA,0,0
2020-12-26,Florida,21477737,0,0
2020-12-26,Georgia,10617423,0,0
2020-12-26,Guam,164229,0,0
2020-12-26,Hawaii,1415872,0,0
2020-12-26,Idaho,1787065,0,0
2020-12-26,Illinois,12671821,0,0
2020-12-26,Indian Health Services,NA,0,0
2020-12-26,Indiana,6732219,0,0
2020-12-26,Iowa,3155070,0,0
2020-12-26,Kansas,2913314,0,0
2020-12-26,Kentucky,4467673,0,0
2020-12-26,Long Term Care (LTC) Program,NA,0,0
2020-12-26,Louisiana,4648794,0,0
2020-12-26,Maine,1344212,0,0
2020-12-26,Maryland,6045680,0,0
2020-12-26,Massachusetts,6892503,0,0
2020-12-26,Michigan,9986857,0,0
2020-12-26,Minnesota,5639632,0,0
2020-12-26,Mississippi,2976149,0,0
2020-12-26,Missouri,6137428,0,0
2020-12-26,Montana,1068778,0,0
2020-12-26,Nebraska,1934408,0,0
2020-12-26,Nevada,3080156,0,0
2020-12-26,New Hampshire,1359711,0,0
2020-12-26,New Jersey,8882190,0,0
2020-12-26,New Mexico,2096829,0,0
2020-12-26,New York,19453561,0,0
2020-12-26,North Carolina,10488084,0,0
2020-12-26,North Dakota,762062,0,0
2020-12-26,Northern Mariana Islands,55144,0,0
2020-12-26,Ohio,11689100,0,0
2020-12-26,Oklahoma,3956971,0,0
2020-12-26,Oregon,4217737,0,0
2020-12-26,Pennsylvania,12801989,0,0
2020-12-26,Puerto Rico,3193694,0,0
2020-12-26,Rhode Island,1059361,0,0
2020-12-26,South Carolina,5148714,0,0
2020-12-26,South Dakota,884659,0,0
2020-12-26,Tennessee,6829174,0,0
2020-12-26,Texas,28995881,0,0
2020-12-26,Utah,3205958,0,0
2020-12-26,Vermont,623989,0,0
2020-12-26,Veterans Health Administration,NA,0,0
2020-12-26,Virgin Islands,107268,0,0
2020-12-26,Virginia,8535519,0,0
2020-12-26,Washington,7614893,0,0
2020-12-26,West Virginia,1792147,0,0
2020-12-26,Wisconsin,5822434,0,0
2020-12-26,Wyoming,578759,0,0
2020-12-27,NA,NA,0,0
2020-12-27,Alabama,4903185,0,0
2020-12-27,Alaska,731545,0,0
2020-12-27,American Samoa,55641,0,0
2020-12-27,Arizona,7278717,0,0
2020-12-27,Arkansas,3017804,0,0
2020-12-27,California,39512223,0,0
2020-12-27,Colorado,5758736,0,0
2020-12-27,Connecticut,3565287,0,0
2020-12-27,Delaware,973764,0,0
2020-12-27,Department of Defense,NA,0,0
2020-12-27,District of Columbia,705749,0,0
2020-12-27,Federal Bureau of Prisons,NA,0,0
2020-12-27,Florida,21477737,0,0
2020-12-27,Georgia,10617423,0,0
2020-12-27,Guam,164229,0,0
2020-12-27,Hawaii,1415872,0,0
2020-12-27,Idaho,1787065,0,0
2020-12-27,Illinois,12671821,0,0
2020-12-27,Indian Health Services,NA,0,0
2020-12-27,Indiana,6732219,0,0
2020-12-27,Iowa,3155070,0,0
2020-12-27,Kansas,2913314,0,0
2020-12-27,Kentucky,4467673,0,0
2020-12-27,Long Term Care (LTC) Program,NA,0,0
2020-12-27,Louisiana,4648794,0,0
2020-12-27,Maine,1344212,0,0
2020-12-27,Maryland,6045680,0,0
2020-12-27,Massachusetts,6892503,0,0
2020-12-27,Michigan,9986857,0,0
2020-12-27,Minnesota,5639632,0,0
2020-12-27,Mississippi,2976149,0,0
2020-12-27,Missouri,6137428,0,0
2020-12-27,Montana,1068778,0,0
2020-12-27,Nebraska,1934408,0,0
2020-12-27,Nevada,3080156,0,0
2020-12-27,New Hampshire,1359711,0,0
2020-12-27,New Jersey,8882190,0,0
2020-12-27,New Mexico,2096829,0,0
2020-12-27,New York,19453561,0,0
2020-12-27,North Carolina,10488084,0,0
2020-12-27,North Dakota,762062,0,0
2020-12-27,Northern Mariana Islands,55144,0,0
2020-12-27,Ohio,11689100,0,0
2020-12-27,Oklahoma,3956971,0,0
2020-12-27,Oregon,4217737,0,0
2020-12-27,Pennsylvania,12801989,0,0
2020-12-27,Puerto Rico,3193694,0,0
2020-12-27,Rhode Island,1059361,0,0
2020-12-27,South Carolina,5148714,0,0
2020-12-27,South Dakota,884659,0,0
2020-12-27,Tennessee,6829174,0,0
2020-12-27,Texas,28995881,0,0
2020-12-27,Utah,3205958,0,0
2020-12-27,Vermont,623989,0,0
2020-12-27,Veterans Health Administration,NA,0,0
2020-12-27,Virgin Islands,107268,0,0
2020-12-27,Virginia,8535519,0,0
2020-12-27,Washington,7614893,0,0
2020-12-27,West Virginia,1792147,0,0
2020-12-27,Wisconsin,5822434,0,0
2020-12-27,Wyoming,578759,0,0
2020-12-28,NA,NA,0,0
2020-12-28,Alabama,4903185,0,0
2020-12-28,Alaska,731545,0,0
2020-12-28,American Samoa,55641,0,0
2020-12-28,Arizona,7278717,0,0
2020-12-28,Arkansas,3017804,0,0
2020-12-28,California,39512223,0,0
2020-12-28,Colorado,5758736,0,0
2020-12-28,Connecticut,3565287,0,0
2020-12-28,Delaware,973764,0,0
2020-12-28,Department of Defense,NA,0,0
2020-12-28,District of Columbia,705749,0,0
2020-12-28,Federal Bureau of Prisons,NA,0,0
2020-12-28,Florida,21477737,0,0
2020-12-28,Georgia,10617423,0,0
2020-12-28,Guam,164229,0,0
2020-12-28,Hawaii,1415872,0,0
2020-12-28,Idaho,1787065,0,0
2020-12-28,Illinois,12671821,0,0
2020-12-28,Indian Health Services,NA,0,0
2020-12-28,Indiana,6732219,0,0
2020-12-28,Iowa,3155070,0,0
2020-12-28,Kansas,2913314,0,0
2020-12-28,Kentucky,4467673,0,0
2020-12-28,Long Term Care (LTC) Program,NA,0,0
2020-12-28,Louisiana,4648794,0,0
2020-12-28,Maine,1344212,0,0
2020-12-28,Maryland,6045680,0,0
2020-12-28,Massachusetts,6892503,0,0
2020-12-28,Michigan,9986857,0,0
2020-12-28,Minnesota,5639632,0,0
2020-12-28,Mississippi,2976149,0,0
2020-12-28,Missouri,6137428,0,0
2020-12-28,Montana,1068778,0,0
2020-12-28,Nebraska,1934408,0,0
2020-12-28,Nevada,3080156,0,0
2020-12-28,New Hampshire,1359711,0,0
2020-12-28,New Jersey,8882190,0,0
2020-12-28,New Mexico,2096829,0,0
2020-12-28,New York,19453561,0,0
2020-12-28,North Carolina,10488084,0,0
2020-12-28,North Dakota,762062,0,0
2020-12-28,Northern Mariana Islands,55144,0,0
2020-12-28,Ohio,11689100,0,0
2020-12-28,Oklahoma,3956971,0,0
2020-12-28,Oregon,4217737,0,0
2020-12-28,Pennsylvania,12801989,0,0
2020-12-28,Puerto Rico,3193694,0,0
2020-12-28,Rhode Island,1059361,0,0
2020-12-28,South Carolina,5148714,0,0
2020-12-28,South Dakota,884659,0,0
2020-12-28,Tennessee,6829174,0,0
2020-12-28,Texas,28995881,0,0
2020-12-28,Utah,3205958,0,0
2020-12-28,Vermont,623989,0,0
2020-12-28,Veterans Health Administration,NA,0,0
2020-12-28,Virgin Islands,107268,0,0
2020-12-28,Virginia,8535519,0,0
2020-12-28,Washington,7614893,0,0
2020-12-28,West Virginia,1792147,0,0
2020-12-28,Wisconsin,5822434,0,0
2020-12-28,Wyoming,578759,0,0
2020-12-29,NA,NA,0,0
2020-12-29,Alabama,4903185,0,0
2020-12-29,Alaska,731545,0,0
2020-12-29,American Samoa,55641,0,0
2020-12-29,Arizona,7278717,0,0
2020-12-29,Arkansas,3017804,0,0
2020-12-29,California,39512223,0,0
2020-12-29,Colorado,5758736,0,0
2020-12-29,Connecticut,3565287,0,0
2020-12-29,Delaware,973764,0,0
2020-12-29,Department of Defense,NA,0,0
2020-12-29,District of Columbia,705749,0,0
2020-12-29,Federal Bureau of Prisons,NA,0,0
2020-12-29,Florida,21477737,0,0
2020-12-29,Georgia,10617423,0,0
2020-12-29,Guam,164229,0,0
2020-12-29,Hawaii,1415872,0,0
2020-12-29,Idaho,1787065,0,0
2020-12-29,Illinois,12671821,0,0
2020-12-29,Indian Health Services,NA,0,0
2020-12-29,Indiana,6732219,0,0
2020-12-29,Iowa,3155070,0,0
2020-12-29,Kansas,2913314,0,0
2020-12-29,Kentucky,4467673,0,0
2020-12-29,Long Term Care (LTC) Program,NA,0,0
2020-12-29,Louisiana,4648794,0,0
2020-12-29,Maine,1344212,0,0
2020-12-29,Maryland,6045680,0,0
2020-12-29,Massachusetts,6892503,0,0
2020-12-29,Michigan,9986857,0,0
2020-12-29,Minnesota,5639632,0,0
2020-12-29,Mississippi,2976149,0,0
2020-12-29,Missouri,6137428,0,0
2020-12-29,Montana,1068778,0,0
2020-12-29,Nebraska,1934408,0,0
2020-12-29,Nevada,3080156,0,0
2020-12-29,New Hampshire,1359711,0,0
2020-12-29,New Jersey,8882190,0,0
2020-12-29,New Mexico,2096829,0,0
2020-12-29,New York,19453561,0,0
2020-12-29,North Carolina,10488084,0,0
2020-12-29,North Dakota,762062,0,0
2020-12-29,Northern Mariana Islands,55144,0,0
2020-12-29,Ohio,11689100,0,0
2020-12-29,Oklahoma,3956971,0,0
2020-12-29,Oregon,4217737,0,0
2020-12-29,Pennsylvania,12801989,0,0
2020-12-29,Puerto Rico,3193694,0,0
2020-12-29,Rhode Island,1059361,0,0
2020-12-29,South Carolina,5148714,0,0
2020-12-29,South Dakota,884659,0,0
2020-12-29,Tennessee,6829174,0,0
2020-12-29,Texas,28995881,0,0
2020-12-29,Utah,3205958,0,0
2020-12-29,Vermont,623989,0,0
2020-12-29,Veterans Health Administration,NA,0,0
2020-12-29,Virgin Islands,107268,0,0
2020-12-29,Virginia,8535519,0,0
2020-12-29,Washington,7614893,0,0
2020-12-29,West Virginia,1792147,0,0
2020-12-29,Wisconsin,5822434,0,0
2020-12-29,Wyoming,578759,0,0
2020-12-30,NA,NA,0,0
2020-12-30,Alabama,4903185,0,0
2020-12-30,Alaska,731545,0,0
2020-12-30,American Samoa,55641,0,0
2020-12-30,Arizona,7278717,0,0
2020-12-30,Arkansas,3017804,0,0
2020-12-30,California,39512223,0,0
2020-12-30,Colorado,5758736,0,0
2020-12-30,Connecticut,3565287,0,0
2020-12-30,Delaware,973764,0,0
2020-12-30,Department of Defense,NA,0,0
2020-12-30,District of Columbia,705749,0,0
2020-12-30,Federal Bureau of Prisons,NA,0,0
2020-12-30,Florida,21477737,0,0
2020-12-30,Georgia,10617423,0,0
2020-12-30,Guam,164229,0,0
2020-12-30,Hawaii,1415872,0,0
2020-12-30,Idaho,1787065,0,0
2020-12-30,Illinois,12671821,0,0
2020-12-30,Indian Health Services,NA,0,0
2020-12-30,Indiana,6732219,0,0
2020-12-30,Iowa,3155070,0,0
2020-12-30,Kansas,2913314,0,0
2020-12-30,Kentucky,4467673,0,0
2020-12-30,Long Term Care (LTC) Program,NA,0,0
2020-12-30,Louisiana,4648794,0,0
2020-12-30,Maine,1344212,0,0
2020-12-30,Maryland,6045680,0,0
2020-12-30,Massachusetts,6892503,0,0
2020-12-30,Michigan,9986857,0,0
2020-12-30,Minnesota,5639632,0,0
2020-12-30,Mississippi,2976149,0,0
2020-12-30,Missouri,6137428,0,0
2020-12-30,Montana,1068778,0,0
2020-12-30,Nebraska,1934408,0,0
2020-12-30,Nevada,3080156,0,0
2020-12-30,New Hampshire,1359711,0,0
2020-12-30,New Jersey,8882190,0,0
2020-12-30,New Mexico,2096829,0,0
2020-12-30,New York,19453561,0,0
2020-12-30,North Carolina,10488084,0,0
2020-12-30,North Dakota,762062,0,0
2020-12-30,Northern Mariana Islands,55144,0,0
2020-12-30,Ohio,11689100,0,0
2020-12-30,Oklahoma,3956971,0,0
2020-12-30,Oregon,4217737,0,0
2020-12-30,Pennsylvania,12801989,0,0
2020-12-30,Puerto Rico,3193694,0,0
2020-12-30,Rhode Island,1059361,0,0
2020-12-30,South Carolina,5148714,0,0
2020-12-30,South Dakota,884659,0,0
2020-12-30,Tennessee,6829174,0,0
2020-12-30,Texas,28995881,0,0
2020-12-30,Utah,3205958,0,0
2020-12-30,Vermont,623989,0,0
2020-12-30,Veterans Health Administration,NA,0,0
2020-12-30,Virgin Islands,107268,0,0
2020-12-30,Virginia,8535519,0,0
2020-12-30,Washington,7614893,0,0
2020-12-30,West Virginia,1792147,0,0
2020-12-30,Wisconsin,5822434,0,0
2020-12-30,Wyoming,578759,0,0
2020-12-31,NA,NA,0,0
2020-12-31,Alabama,4903185,0,0
2020-12-31,Alaska,731545,0,0
2020-12-31,American Samoa,55641,0,0
2020-12-31,Arizona,7278717,0,0
2020-12-31,Arkansas,3017804,0,0
2020-12-31,California,39512223,0,0
2020-12-31,Colorado,5758736,0,0
2020-12-31,Connecticut,3565287,0,0
2020-12-31,Delaware,973764,0,0
2020-12-31,Department of Defense,NA,0,0
2020-12-31,District of Columbia,705749,0,0
2020-12-31,Federal Bureau of Prisons,NA,0,0
2020-12-31,Florida,21477737,0,0
2020-12-31,Georgia,10617423,0,0
2020-12-31,Guam,164229,0,0
2020-12-31,Hawaii,1415872,0,0
2020-12-31,Idaho,1787065,0,0
2020-12-31,Illinois,12671821,0,0
2020-12-31,Indian Health Services,NA,0,0
2020-12-31,Indiana,6732219,0,0
2020-12-31,Iowa,3155070,0,0
2020-12-31,Kansas,2913314,0,0
2020-12-31,Kentucky,4467673,0,0
2020-12-31,Long Term Care (LTC) Program,NA,0,0
2020-12-31,Louisiana,4648794,0,0
2020-12-31,Maine,1344212,0,0
2020-12-31,Maryland,6045680,0,0
2020-12-31,Massachusetts,6892503,0,0
2020-12-31,Michigan,9986857,0,0
2020-12-31,Minnesota,5639632,0,0
2020-12-31,Mississippi,2976149,0,0
2020-12-31,Missouri,6137428,0,0
2020-12-31,Montana,1068778,0,0
2020-12-31,Nebraska,1934408,0,0
2020-12-31,Nevada,3080156,0,0
2020-12-31,New Hampshire,1359711,0,0
2020-12-31,New Jersey,8882190,0,0
2020-12-31,New Mexico,2096829,0,0
2020-12-31,New York,19453561,0,0
2020-12-31,North Carolina,10488084,0,0
2020-12-31,North Dakota,762062,0,0
2020-12-31,Northern Mariana Islands,55144,0,0
2020-12-31,Ohio,11689100,0,0
2020-12-31,Oklahoma,3956971,0,0
2020-12-31,Oregon,4217737,0,0
2020-12-31,Pennsylvania,12801989,0,0
2020-12-31,Puerto Rico,3193694,0,0
2020-12-31,Rhode Island,1059361,0,0
2020-12-31,South Carolina,5148714,0,0
2020-12-31,South Dakota,884659,0,0
2020-12-31,Tennessee,6829174,0,0
2020-12-31,Texas,28995881,0,0
2020-12-31,Utah,3205958,0,0
2020-12-31,Vermont,623989,0,0
2020-12-31,Veterans Health Administration,NA,0,0
2020-12-31,Virgin Islands,107268,0,0
2020-12-31,Virginia,8535519,0,0
2020-12-31,Washington,7614893,0,0
2020-12-31,West Virginia,1792147,0,0
2020-12-31,Wisconsin,5822434,0,0
2020-12-31,Wyoming,578759,0,0
2021-01-01,NA,NA,0,0
2021-01-01,Alabama,4903185,0,0
2021-01-01,Alaska,731545,0,0
2021-01-01,American Samoa,55641,0,0
2021-01-01,Arizona,7278717,0,0
2021-01-01,Arkansas,3017804,0,0
2021-01-01,California,39512223,0,0
2021-01-01,Colorado,5758736,0,0
2021-01-01,Connecticut,3565287,0,0
2021-01-01,Delaware,973764,0,0
2021-01-01,Department of Defense,NA,0,0
2021-01-01,District of Columbia,705749,0,0
2021-01-01,Federal Bureau of Prisons,NA,0,0
2021-01-01,Florida,21477737,0,0
2021-01-01,Georgia,10617423,0,0
2021-01-01,Guam,164229,0,0
2021-01-01,Hawaii,1415872,0,0
2021-01-01,Idaho,1787065,0,0
2021-01-01,Illinois,12671821,0,0
2021-01-01,Indian Health Services,NA,0,0
2021-01-01,Indiana,6732219,0,0
2021-01-01,Iowa,3155070,0,0
2021-01-01,Kansas,2913314,0,0
2021-01-01,Kentucky,4467673,0,0
2021-01-01,Long Term Care (LTC) Program,NA,0,0
2021-01-01,Louisiana,4648794,0,0
2021-01-01,Maine,1344212,0,0
2021-01-01,Maryland,6045680,0,0
2021-01-01,Massachusetts,6892503,0,0
2021-01-01,Michigan,9986857,0,0
2021-01-01,Minnesota,5639632,0,0
2021-01-01,Mississippi,2976149,0,0
2021-01-01,Missouri,6137428,0,0
2021-01-01,Montana,1068778,0,0
2021-01-01,Nebraska,1934408,0,0
2021-01-01,Nevada,3080156,0,0
2021-01-01,New Hampshire,1359711,0,0
2021-01-01,New Jersey,8882190,0,0
2021-01-01,New Mexico,2096829,0,0
2021-01-01,New York,19453561,0,0
2021-01-01,North Carolina,10488084,0,0
2021-01-01,North Dakota,762062,0,0
2021-01-01,Northern Mariana Islands,55144,0,0
2021-01-01,Ohio,11689100,0,0
2021-01-01,Oklahoma,3956971,0,0
2021-01-01,Oregon,4217737,0,0
2021-01-01,Pennsylvania,12801989,0,0
2021-01-01,Puerto Rico,3193694,0,0
2021-01-01,Rhode Island,1059361,0,0
2021-01-01,South Carolina,5148714,0,0
2021-01-01,South Dakota,884659,0,0
2021-01-01,Tennessee,6829174,0,0
2021-01-01,Texas,28995881,0,0
2021-01-01,Utah,3205958,0,0
2021-01-01,Vermont,623989,0,0
2021-01-01,Veterans Health Administration,NA,0,0
2021-01-01,Virgin Islands,107268,0,0
2021-01-01,Virginia,8535519,0,0
2021-01-01,Washington,7614893,0,0
2021-01-01,West Virginia,1792147,0,0
2021-01-01,Wisconsin,5822434,0,0
2021-01-01,Wyoming,578759,0,0
2021-01-02,NA,NA,0,0
2021-01-02,Alabama,4903185,0,0
2021-01-02,Alaska,731545,0,0
2021-01-02,American Samoa,55641,0,0
2021-01-02,Arizona,7278717,0,0
2021-01-02,Arkansas,3017804,0,0
2021-01-02,California,39512223,0,0
2021-01-02,Colorado,5758736,0,0
2021-01-02,Connecticut,3565287,0,0
2021-01-02,Delaware,973764,0,0
2021-01-02,Department of Defense,NA,0,0
2021-01-02,District of Columbia,705749,0,0
2021-01-02,Federal Bureau of Prisons,NA,0,0
2021-01-02,Florida,21477737,0,0
2021-01-02,Georgia,10617423,0,0
2021-01-02,Guam,164229,0,0
2021-01-02,Hawaii,1415872,0,0
2021-01-02,Idaho,1787065,0,0
2021-01-02,Illinois,12671821,0,0
2021-01-02,Indian Health Services,NA,0,0
2021-01-02,Indiana,6732219,0,0
2021-01-02,Iowa,3155070,0,0
2021-01-02,Kansas,2913314,0,0
2021-01-02,Kentucky,4467673,0,0
2021-01-02,Long Term Care (LTC) Program,NA,0,0
2021-01-02,Louisiana,4648794,0,0
2021-01-02,Maine,1344212,0,0
2021-01-02,Maryland,6045680,0,0
2021-01-02,Massachusetts,6892503,0,0
2021-01-02,Michigan,9986857,0,0
2021-01-02,Minnesota,5639632,0,0
2021-01-02,Mississippi,2976149,0,0
2021-01-02,Missouri,6137428,0,0
2021-01-02,Montana,1068778,0,0
2021-01-02,Nebraska,1934408,0,0
2021-01-02,Nevada,3080156,0,0
2021-01-02,New Hampshire,1359711,0,0
2021-01-02,New Jersey,8882190,0,0
2021-01-02,New Mexico,2096829,0,0
2021-01-02,New York,19453561,0,0
2021-01-02,North Carolina,10488084,0,0
2021-01-02,North Dakota,762062,0,0
2021-01-02,Northern Mariana Islands,55144,0,0
2021-01-02,Ohio,11689100,0,0
2021-01-02,Oklahoma,3956971,0,0
2021-01-02,Oregon,4217737,0,0
2021-01-02,Pennsylvania,12801989,0,0
2021-01-02,Puerto Rico,3193694,0,0
2021-01-02,Rhode Island,1059361,0,0
2021-01-02,South Carolina,5148714,0,0
2021-01-02,South Dakota,884659,0,0
2021-01-02,Tennessee,6829174,0,0
2021-01-02,Texas,28995881,0,0
2021-01-02,Utah,3205958,0,0
2021-01-02,Vermont,623989,0,0
2021-01-02,Veterans Health Administration,NA,0,0
2021-01-02,Virgin Islands,107268,0,0
2021-01-02,Virginia,8535519,0,0
2021-01-02,Washington,7614893,0,0
2021-01-02,West Virginia,1792147,0,0
2021-01-02,Wisconsin,5822434,0,0
2021-01-02,Wyoming,578759,0,0
2021-01-03,NA,NA,0,0
2021-01-03,Alabama,4903185,0,0
2021-01-03,Alaska,731545,0,0
2021-01-03,American Samoa,55641,0,0
2021-01-03,Arizona,7278717,0,0
2021-01-03,Arkansas,3017804,0,0
2021-01-03,California,39512223,0,0
2021-01-03,Colorado,5758736,0,0
2021-01-03,Connecticut,3565287,0,0
2021-01-03,Delaware,973764,0,0
2021-01-03,Department of Defense,NA,0,0
2021-01-03,District of Columbia,705749,0,0
2021-01-03,Federal Bureau of Prisons,NA,0,0
2021-01-03,Florida,21477737,0,0
2021-01-03,Georgia,10617423,0,0
2021-01-03,Guam,164229,0,0
2021-01-03,Hawaii,1415872,0,0
2021-01-03,Idaho,1787065,0,0
2021-01-03,Illinois,12671821,0,0
2021-01-03,Indian Health Services,NA,0,0
2021-01-03,Indiana,6732219,0,0
2021-01-03,Iowa,3155070,0,0
2021-01-03,Kansas,2913314,0,0
2021-01-03,Kentucky,4467673,0,0
2021-01-03,Long Term Care (LTC) Program,NA,0,0
2021-01-03,Louisiana,4648794,0,0
2021-01-03,Maine,1344212,0,0
2021-01-03,Maryland,6045680,0,0
2021-01-03,Massachusetts,6892503,0,0
2021-01-03,Michigan,9986857,0,0
2021-01-03,Minnesota,5639632,0,0
2021-01-03,Mississippi,2976149,0,0
2021-01-03,Missouri,6137428,0,0
2021-01-03,Montana,1068778,0,0
2021-01-03,Nebraska,1934408,0,0
2021-01-03,Nevada,3080156,0,0
2021-01-03,New Hampshire,1359711,0,0
2021-01-03,New Jersey,8882190,0,0
2021-01-03,New Mexico,2096829,0,0
2021-01-03,New York,19453561,0,0
2021-01-03,North Carolina,10488084,0,0
2021-01-03,North Dakota,762062,0,0
2021-01-03,Northern Mariana Islands,55144,0,0
2021-01-03,Ohio,11689100,0,0
2021-01-03,Oklahoma,3956971,0,0
2021-01-03,Oregon,4217737,0,0
2021-01-03,Pennsylvania,12801989,0,0
2021-01-03,Puerto Rico,3193694,0,0
2021-01-03,Rhode Island,1059361,0,0
2021-01-03,South Carolina,5148714,0,0
2021-01-03,South Dakota,884659,0,0
2021-01-03,Tennessee,6829174,0,0
2021-01-03,Texas,28995881,0,0
2021-01-03,Utah,3205958,0,0
2021-01-03,Vermont,623989,0,0
2021-01-03,Veterans Health Administration,NA,0,0
2021-01-03,Virgin Islands,107268,0,0
2021-01-03,Virginia,8535519,0,0
2021-01-03,Washington,7614893,0,0
2021-01-03,West Virginia,1792147,0,0
2021-01-03,Wisconsin,5822434,0,0
2021-01-03,Wyoming,578759,0,0
2021-01-04,NA,NA,0,0
2021-01-04,Alabama,4903185,0,0
2021-01-04,Alaska,731545,0,0
2021-01-04,American Samoa,55641,0,0
2021-01-04,Arizona,7278717,0,0
2021-01-04,Arkansas,3017804,0,0
2021-01-04,California,39512223,0,0
2021-01-04,Colorado,5758736,0,0
2021-01-04,Connecticut,3565287,0,0
2021-01-04,Delaware,973764,0,0
2021-01-04,Department of Defense,NA,0,0
2021-01-04,District of Columbia,705749,0,0
2021-01-04,Federal Bureau of Prisons,NA,0,0
2021-01-04,Florida,21477737,0,0
2021-01-04,Georgia,10617423,0,0
2021-01-04,Guam,164229,0,0
2021-01-04,Hawaii,1415872,0,0
2021-01-04,Idaho,1787065,0,0
2021-01-04,Illinois,12671821,0,0
2021-01-04,Indian Health Services,NA,0,0
2021-01-04,Indiana,6732219,0,0
2021-01-04,Iowa,3155070,0,0
2021-01-04,Kansas,2913314,0,0
2021-01-04,Kentucky,4467673,0,0
2021-01-04,Long Term Care (LTC) Program,NA,0,0
2021-01-04,Louisiana,4648794,0,0
2021-01-04,Maine,1344212,0,0
2021-01-04,Maryland,6045680,0,0
2021-01-04,Massachusetts,6892503,0,0
2021-01-04,Michigan,9986857,0,0
2021-01-04,Minnesota,5639632,0,0
2021-01-04,Mississippi,2976149,0,0
2021-01-04,Missouri,6137428,0,0
2021-01-04,Montana,1068778,0,0
2021-01-04,Nebraska,1934408,0,0
2021-01-04,Nevada,3080156,0,0
2021-01-04,New Hampshire,1359711,0,0
2021-01-04,New Jersey,8882190,0,0
2021-01-04,New Mexico,2096829,0,0
2021-01-04,New York,19453561,0,0
2021-01-04,North Carolina,10488084,0,0
2021-01-04,North Dakota,762062,0,0
2021-01-04,Northern Mariana Islands,55144,0,0
2021-01-04,Ohio,11689100,0,0
2021-01-04,Oklahoma,3956971,0,0
2021-01-04,Oregon,4217737,0,0
2021-01-04,Pennsylvania,12801989,0,0
2021-01-04,Puerto Rico,3193694,0,0
2021-01-04,Rhode Island,1059361,0,0
2021-01-04,South Carolina,5148714,0,0
2021-01-04,South Dakota,884659,0,0
2021-01-04,Tennessee,6829174,0,0
2021-01-04,Texas,28995881,0,0
2021-01-04,Utah,3205958,0,0
2021-01-04,Vermont,623989,0,0
2021-01-04,Veterans Health Administration,NA,0,0
2021-01-04,Virgin Islands,107268,0,0
2021-01-04,Virginia,8535519,0,0
2021-01-04,Washington,7614893,0,0
2021-01-04,West Virginia,1792147,0,0
2021-01-04,Wisconsin,5822434,0,0
2021-01-04,Wyoming,578759,0,0
2021-01-05,NA,NA,0,0
2021-01-05,Alabama,4903185,0,0
2021-01-05,Alaska,731545,0,0
2021-01-05,American Samoa,55641,0,0
2021-01-05,Arizona,7278717,0,0
2021-01-05,Arkansas,3017804,0,0
2021-01-05,California,39512223,0,0
2021-01-05,Colorado,5758736,0,0
2021-01-05,Connecticut,3565287,0,0
2021-01-05,Delaware,973764,0,0
2021-01-05,Department of Defense,NA,0,0
2021-01-05,District of Columbia,705749,0,0
2021-01-05,Federal Bureau of Prisons,NA,0,0
2021-01-05,Florida,21477737,0,0
2021-01-05,Georgia,10617423,0,0
2021-01-05,Guam,164229,0,0
2021-01-05,Hawaii,1415872,0,0
2021-01-05,Idaho,1787065,0,0
2021-01-05,Illinois,12671821,0,0
2021-01-05,Indian Health Services,NA,0,0
2021-01-05,Indiana,6732219,0,0
2021-01-05,Iowa,3155070,0,0
2021-01-05,Kansas,2913314,0,0
2021-01-05,Kentucky,4467673,0,0
2021-01-05,Long Term Care (LTC) Program,NA,0,0
2021-01-05,Louisiana,4648794,0,0
2021-01-05,Maine,1344212,0,0
